Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2021,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",19.9,3.4,13.2,26.7,Yes
2021,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Other,"Visit rate (per 1,000 people)",38.2,7.4,23.7,52.7,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,Total,All visits,"Visit rate (per 1,000 people)",25.8,2.0,22.0,29.7,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Female,"Visit rate (per 1,000 people)",26.3,2.2,21.9,30.6,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Male,"Visit rate (per 1,000 people)",25.4,2.3,20.9,29.8,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By age,0-17 years old,"Visit rate (per 1,000 people)",18.5,3.2,12.3,24.7,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By age,18-44 years old,"Visit rate (per 1,000 people)",29.1,2.9,23.5,34.8,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By age,45-64 years old,"Visit rate (per 1,000 people)",25.7,3.0,19.8,31.5,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By age,65+ years old,"Visit rate (per 1,000 people)",28.8,3.7,21.5,36.1,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",27.1,2.7,21.8,32.4,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",43.6,4.7,34.5,52.8,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",16.9,2.5,12.1,21.8,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",12.2,2.6,7.1,17.2,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By region,Northeast,"Visit rate (per 1,000 people)",22.7,3.4,16.1,29.3,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By region,Midwest,"Visit rate (per 1,000 people)",29.6,3.9,21.9,37.3,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By region,South,"Visit rate (per 1,000 people)",26.3,3.4,19.5,33.0,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By region,West,"Visit rate (per 1,000 people)",24.1,4.4,15.4,32.8,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",12.5,1.6,9.4,15.7,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",30.3,3.8,22.9,37.7,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",51.2,4.6,42.2,60.1,Yes
2021,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",22.3,5.7,11.1,33.4,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,Total,All visits,"Visit rate (per 1,000 people)",23.5,1.8,19.9,27.0,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Female,"Visit rate (per 1,000 people)",29.2,2.4,24.5,33.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Male,"Visit rate (per 1,000 people)",17.6,1.6,14.5,20.6,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,0-17 years old,"Visit rate (per 1,000 people)",9.8,1.6,6.8,12.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,18-44 years old,"Visit rate (per 1,000 people)",29.6,2.9,24.0,35.2,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,45-64 years old,"Visit rate (per 1,000 people)",20.2,2.2,15.9,24.4,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,65+ years old,"Visit rate (per 1,000 people)",33.8,3.6,26.8,40.8,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",23.7,2.1,19.5,27.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",40.6,7.1,26.6,54.5,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",18.2,3.8,10.7,25.8,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",9.7,2.1,5.5,13.8,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Northeast,"Visit rate (per 1,000 people)",19.8,4.4,11.2,28.3,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Midwest,"Visit rate (per 1,000 people)",22.1,3.0,16.2,28.0,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,South,"Visit rate (per 1,000 people)",24.5,3.0,18.6,30.3,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,West,"Visit rate (per 1,000 people)",25.8,4.1,17.7,33.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",10.9,1.0,8.8,12.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",31.1,3.5,24.3,37.9,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",43.9,5.3,33.5,54.4,Yes
2021,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",22.7,5.7,11.5,34.0,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",Total,All visits,"Visit rate (per 1,000 people)",17.8,1.7,14.4,21.2,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Female,"Visit rate (per 1,000 people)",15.8,2.3,11.2,20.4,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Male,"Visit rate (per 1,000 people)",19.9,1.8,16.4,23.4,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,0-17 years old,"Visit rate (per 1,000 people)",7.6,1.5,4.6,10.5,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,18-44 years old,"Visit rate (per 1,000 people)",27.9,3.1,21.8,34.0,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,45-64 years old,"Visit rate (per 1,000 people)",18.3,2.5,13.3,23.3,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,65+ years old,"Visit rate (per 1,000 people)",9.5,1.3,6.9,12.1,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",15.6,1.8,12.1,19.2,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",33.7,4.7,24.4,43.0,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",17.9,2.7,12.5,23.3,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",10.4,2.7,5.0,15.7,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Northeast,"Visit rate (per 1,000 people)",26.6,4.1,18.6,34.6,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Midwest,"Visit rate (per 1,000 people)",16.3,2.7,11.0,21.6,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,South,"Visit rate (per 1,000 people)",13.2,3.2,6.9,19.5,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,West,"Visit rate (per 1,000 people)",20.2,3.5,13.4,27.0,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",8.8,1.8,5.3,12.3,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicare,"Visit rate (per 1,000 people)",10.8,1.6,7.6,14.0,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",44.2,5.2,34.0,54.5,Yes
2021,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",19.0,4.7,9.8,28.1,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,Total,All visits,"Visit rate (per 1,000 people)",16.6,1.5,13.6,19.6,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Female,"Visit rate (per 1,000 people)",16.4,1.7,13.1,19.6,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Male,"Visit rate (per 1,000 people)",16.8,1.9,13.2,20.5,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By age,18-44 years old,"Visit rate (per 1,000 people)",7.3,1.2,5.1,9.6,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By age,45-64 years old,"Visit rate (per 1,000 people)",24.7,3.2,18.5,31.0,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By age,65+ years old,"Visit rate (per 1,000 people)",43.8,5.0,34.0,53.7,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",18.8,2.1,14.6,23.0,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",27.9,4.5,19.1,36.8,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",7.5,1.2,5.2,9.8,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By region,Northeast,"Visit rate (per 1,000 people)",16.1,3.3,9.6,22.5,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By region,Midwest,"Visit rate (per 1,000 people)",18.6,3.0,12.7,24.5,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By region,South,"Visit rate (per 1,000 people)",16.5,3.1,10.4,22.6,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By region,West,"Visit rate (per 1,000 people)",15.4,2.2,11.0,19.8,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",8.5,1.5,5.5,11.4,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",36.3,4.2,28.1,44.5,Yes
2021,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",15.7,2.6,10.6,20.7,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,Total,All visits,"Visit rate (per 1,000 people)",11.6,1.2,9.1,14.0,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Female,"Visit rate (per 1,000 people)",12.6,1.5,9.8,15.5,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Male,"Visit rate (per 1,000 people)",10.4,1.4,7.7,13.2,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,0-17 years old,"Visit rate (per 1,000 people)",21.5,4.4,13.0,30.1,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,18-44 years old,"Visit rate (per 1,000 people)",10.5,1.0,8.5,12.6,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,45-64 years old,"Visit rate (per 1,000 people)",7.2,1.3,4.7,9.7,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,65+ years old,"Visit rate (per 1,000 people)",6.9,1.2,4.5,9.3,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",9.8,1.0,7.8,11.7,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",23.4,3.9,15.7,31.1,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",12.2,3.5,5.3,19.1,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Midwest,"Visit rate (per 1,000 people)",13.7,2.2,9.4,17.9,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,South,"Visit rate (per 1,000 people)",12.0,2.0,8.0,16.0,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,West,"Visit rate (per 1,000 people)",7.3,1.6,4.1,10.5,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.4,0.8,3.9,6.9,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicare,"Visit rate (per 1,000 people)",6.8,1.2,4.3,9.2,Yes
2021,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",34.1,5.7,22.8,45.3,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,Total,All visits,"Visit rate (per 1,000 people)",13.5,1.1,11.4,15.6,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Female,"Visit rate (per 1,000 people)",12.6,1.3,10.0,15.1,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Male,"Visit rate (per 1,000 people)",14.5,1.3,12.0,17.1,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,0-17 years old,"Visit rate (per 1,000 people)",13.3,2.4,8.7,17.9,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",14.2,1.6,11.1,17.3,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",13.8,1.7,10.5,17.0,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,65+ years old,"Visit rate (per 1,000 people)",12.0,1.9,8.2,15.8,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",13.5,1.3,10.9,16.1,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",22.4,3.2,16.1,28.8,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",11.2,2.2,6.9,15.4,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Northeast,"Visit rate (per 1,000 people)",14.2,2.4,9.4,18.9,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Midwest,"Visit rate (per 1,000 people)",13.6,1.8,10.0,17.2,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,South,"Visit rate (per 1,000 people)",13.8,1.8,10.3,17.4,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,West,"Visit rate (per 1,000 people)",12.5,2.5,7.5,17.4,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.8,0.9,4.9,8.6,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",10.8,1.8,7.3,14.3,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",30.4,3.2,24.2,36.7,Yes
2021,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",14.7,3.8,7.3,22.0,Yes
2022,By primary diagnosis,0,All diagnoses,Total,All visits,"Visit rate (per 1,000 people)",472.9,31.2,411.8,534.1,Yes
2022,By primary diagnosis,0,All diagnoses,By sex,Female,"Visit rate (per 1,000 people)",509.6,35.3,440.5,578.8,Yes
2022,By primary diagnosis,0,All diagnoses,By sex,Male,"Visit rate (per 1,000 people)",435.2,27.9,380.4,490.0,Yes
2022,By primary diagnosis,0,All diagnoses,By age,0-17 years old,"Visit rate (per 1,000 people)",437.7,44.9,349.7,525.7,Yes
2022,By primary diagnosis,0,All diagnoses,By age,18-44 years old,"Visit rate (per 1,000 people)",466.1,37.3,393.0,539.2,Yes
2022,By primary diagnosis,0,All diagnoses,By age,45-64 years old,"Visit rate (per 1,000 people)",437.5,30.9,377.0,498.0,Yes
2022,By primary diagnosis,0,All diagnoses,By age,65+ years old,"Visit rate (per 1,000 people)",583.7,47.9,489.9,677.6,Yes
2022,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",445.0,34.8,376.9,513.2,Yes
2022,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",908.3,100.7,710.9,1105.8,Yes
2022,By primary diagnosis,0,All diagnoses,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",408.0,44.8,320.2,495.7,Yes
2022,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",205.0,27.4,151.4,258.7,Yes
2022,By primary diagnosis,0,All diagnoses,By region,Northeast,"Visit rate (per 1,000 people)",445.6,54.2,339.3,551.9,Yes
2022,By primary diagnosis,0,All diagnoses,By region,Midwest,"Visit rate (per 1,000 people)",494.6,48.2,400.1,589.0,Yes
2022,By primary diagnosis,0,All diagnoses,By region,South,"Visit rate (per 1,000 people)",488.5,66.5,358.2,618.8,Yes
2022,By primary diagnosis,0,All diagnoses,By region,West,"Visit rate (per 1,000 people)",448.5,50.1,350.2,546.8,Yes
2022,By primary diagnosis,0,All diagnoses,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",210.6,14.9,181.3,239.9,Yes
2022,By primary diagnosis,0,All diagnoses,By primary payment source,Medicare,"Visit rate (per 1,000 people)",559.3,48.4,464.4,654.1,Yes
2022,By primary diagnosis,0,All diagnoses,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",990.0,97.8,798.4,1181.6,Yes
2022,By primary diagnosis,0,All diagnoses,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",351.7,66.8,220.9,482.6,Yes
2022,By primary diagnosis,0,All diagnoses,By primary payment source,Other,"Visit rate (per 1,000 people)",416.8,59.4,300.4,533.1,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",Total,All visits,"Visit rate (per 1,000 people)",120.4,8.8,103.1,137.7,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Female,"Visit rate (per 1,000 people)",133.9,11.5,111.3,156.5,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Male,"Visit rate (per 1,000 people)",106.5,7.1,92.5,120.4,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,0-17 years old,"Visit rate (per 1,000 people)",106.1,11.7,83.1,129.1,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,18-44 years old,"Visit rate (per 1,000 people)",106.7,9.2,88.7,124.7,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,45-64 years old,"Visit rate (per 1,000 people)",121.0,12.1,97.4,144.7,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,65+ years old,"Visit rate (per 1,000 people)",166.3,18.2,130.6,202.0,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",110.8,9.1,92.9,128.8,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",225.7,28.9,169.0,282.5,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",111.6,13.9,84.3,138.9,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",58.7,7.7,43.6,73.7,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Northeast,"Visit rate (per 1,000 people)",123.0,14.4,94.8,151.1,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Midwest,"Visit rate (per 1,000 people)",124.7,13.5,98.3,151.2,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,South,"Visit rate (per 1,000 people)",118.6,19.2,81.0,156.2,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,West,"Visit rate (per 1,000 people)",117.5,13.3,91.3,143.6,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",56.0,5.0,46.2,65.8,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicare,"Visit rate (per 1,000 people)",161.6,19.2,123.9,199.2,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",230.7,22.2,187.3,274.2,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",78.1,18.2,42.5,113.7,Yes
2022,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Other,"Visit rate (per 1,000 people)",98.8,21.0,57.6,140.0,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,Total,All visits,"Visit rate (per 1,000 people)",75.4,5.3,65.1,85.7,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By sex,Female,"Visit rate (per 1,000 people)",70.7,5.1,60.7,80.6,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By sex,Male,"Visit rate (per 1,000 people)",80.2,6.2,68.2,92.3,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By age,0-17 years old,"Visit rate (per 1,000 people)",80.9,8.9,63.4,98.5,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By age,18-44 years old,"Visit rate (per 1,000 people)",75.0,6.4,62.6,87.5,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By age,45-64 years old,"Visit rate (per 1,000 people)",61.5,6.6,48.6,74.4,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By age,65+ years old,"Visit rate (per 1,000 people)",89.1,8.6,72.3,105.9,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",76.0,5.6,64.9,87.0,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",119.7,18.7,83.0,156.3,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",67.6,7.6,52.8,82.4,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",29.3,5.4,18.6,39.9,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By region,Northeast,"Visit rate (per 1,000 people)",62.9,7.6,48.1,77.8,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By region,Midwest,"Visit rate (per 1,000 people)",80.5,8.8,63.1,97.8,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By region,South,"Visit rate (per 1,000 people)",77.9,10.8,56.7,99.1,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By region,West,"Visit rate (per 1,000 people)",75.9,9.7,56.8,95.0,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",39.7,3.2,33.4,45.9,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicare,"Visit rate (per 1,000 people)",76.7,8.5,60.0,93.4,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",148.7,15.2,118.8,178.5,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",55.7,9.9,36.2,75.1,Yes
2022,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Other,"Visit rate (per 1,000 people)",101.0,15.6,70.4,131.7,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,Total,All visits,"Visit rate (per 1,000 people)",41.9,4.5,33.0,50.9,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Female,"Visit rate (per 1,000 people)",45.5,5.4,35.0,56.1,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Male,"Visit rate (per 1,000 people)",38.2,4.3,29.8,46.7,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By age,0-17 years old,"Visit rate (per 1,000 people)",80.7,12.4,56.4,105.0,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By age,18-44 years old,"Visit rate (per 1,000 people)",35.0,4.5,26.2,43.8,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By age,45-64 years old,"Visit rate (per 1,000 people)",24.1,3.4,17.4,30.7,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By age,65+ years old,"Visit rate (per 1,000 people)",32.7,3.6,25.7,39.7,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",36.9,4.4,28.3,45.5,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",98.9,18.8,62.1,135.8,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",35.2,5.4,24.5,45.8,Yes
